applicant_id,age,gender,governorate,education,payment_on_time_rate,transaction_regularity_score,dispute_rate,months_with_provider,avg_monthly_airtime_tnd,mobile_topup_frequency,business_hours_data_usage,mobile_money_account,avg_monthly_transactions,marketplace_seller_rating,completed_transactions,receives_remittances,avg_monthly_remittance_tnd,peer_transfer_network_size,location_consistency_score,loan_product_category,requested_amount_tnd,term_months,TARGET
100185,21,M,Kasserine,University,0.731,77.9,0.2,20,105.53,4,78.2,1,23,,0,0,0.0,11,33.3,Corporate,73165.41,44,0
100186,66,F,Monastir,Some University,0.636,89.3,0.0,120,200.0,6,52.9,1,33,,0,0,0.0,6,33.3,Housing,130337.36,27,0
100187,56,F,Siliana,Secondary,0.651,44.5,0.0,33,200.0,18,43.4,0,0,,0,0,0.0,6,66.7,Housing,134887.37,15,0
100188,60,M,Siliana,University,0.593,98.3,0.0,28,192.26,13,50.7,1,20,,0,0,0.0,11,66.7,Vehicle,47895.17,20,0
100189,21,F,Sfax,University,0.775,83.5,0.0,73,200.0,16,62.3,1,49,,0,1,2000.0,14,100.0,Housing,276809.28,31,0
100190,38,F,Bizerte,Secondary,0.88,64.3,0.2,37,200.0,11,37.1,1,37,,0,0,0.0,9,66.7,Housing,203393.3,29,0
100191,32,M,Bizerte,University,0.321,43.5,0.0,71,53.63,17,38.1,1,8,1.67,94,0,0.0,27,66.7,Consumer,31602.79,55,0
100192,28,M,Ariana,Secondary,0.852,55.0,0.0,74,116.94,15,58.5,0,0,,0,0,0.0,29,100.0,Consumer,49632.9,38,0
100193,70,F,Bizerte,Secondary,0.747,79.3,0.0,120,200.0,14,30.7,1,5,,0,0,0.0,20,66.7,Housing,254369.05,42,0
100194,32,F,Sfax,Some University,0.564,92.1,0.2,120,76.77,17,65.0,0,0,,0,1,2000.0,26,33.3,Business,60111.94,45,0
100195,23,F,Kasserine,Primary,0.838,69.5,0.0,88,119.96,16,59.9,1,8,,0,0,0.0,29,33.3,Corporate,68727.71,38,0
100196,23,F,Medenine,Secondary,0.777,83.6,0.4,92,126.12,8,57.2,1,11,,0,0,0.0,13,33.3,Housing,136917.73,49,0
100197,21,F,Ariana,Some University,0.811,71.8,0.0,79,143.51,10,47.9,1,15,,0,1,2000.0,17,100.0,Housing,133748.96,50,0
100198,35,F,Kef,University,0.928,45.2,0.0,70,200.0,18,51.2,1,32,,0,0,0.0,10,66.7,Housing,284185.24,29,0
100199,70,M,Sousse,Primary,0.752,67.5,0.0,117,141.08,14,61.1,0,0,,0,1,2000.0,9,66.7,Consumer,28885.29,16,0
100200,25,M,Kairouan,University,0.885,76.5,0.0,103,83.39,5,57.4,1,24,,0,0,0.0,27,33.3,Consumer,48243.27,59,0
100201,39,F,Kef,Secondary,0.879,50.5,0.2,118,176.21,18,75.8,1,28,,0,0,0.0,13,66.7,Housing,154083.07,43,0
100202,27,F,Gabès,Some University,0.623,88.6,0.4,38,74.41,6,32.6,1,27,,0,0,0.0,11,33.3,Vehicle,42496.77,46,0
100203,30,M,Gabès,Some University,0.745,69.1,0.0,62,200.0,17,44.8,1,37,,0,1,2000.0,11,33.3,Housing,284670.47,48,0
100204,57,F,Sousse,Secondary,0.695,63.3,0.0,120,200.0,11,41.7,1,6,,0,0,0.0,5,66.7,Housing,251733.51,41,0
100205,21,F,Bizerte,Some University,0.716,60.2,0.0,60,91.73,11,39.5,1,28,,0,0,0.0,27,66.7,Vehicle,39702.4,35,0
100206,21,M,Jendouba,Secondary,0.756,86.5,0.0,120,41.02,9,30.0,0,0,,0,0,0.0,25,66.7,Consumer,27443.32,59,0
100207,66,M,Sfax,Some University,0.711,92.0,0.0,29,38.39,8,47.4,0,0,,0,0,0.0,6,33.3,Consumer,23250.67,47,0
100208,21,M,Bizerte,University,0.57,70.0,0.4,120,43.44,9,44.9,1,40,,0,0,0.0,8,66.7,Consumer,21801.99,53,0
100209,23,M,Béja,Secondary,0.849,72.1,0.0,64,51.56,13,55.1,1,17,,0,0,0.0,13,66.7,Consumer,20392.54,33,0
100210,70,F,Bizerte,Some University,0.855,57.1,0.0,30,16.77,16,47.1,0,0,,0,0,0.0,27,66.7,Consumer,9554.05,55,0
100211,55,M,Ben Arous,Secondary,0.935,94.9,0.0,55,27.26,19,34.1,0,0,,0,0,0.0,6,100.0,Consumer,13857.73,47,0
100212,21,F,Jendouba,Secondary,0.522,32.7,0.0,120,84.67,7,69.1,1,36,,0,0,0.0,7,66.7,Consumer,34113.95,48,0
100213,69,F,Bizerte,University,0.674,58.5,0.2,66,64.21,16,53.3,1,9,3.24,170,0,0.0,15,66.7,Consumer,11890.68,16,0
100214,56,F,Tozeur,Some University,0.931,29.4,0.2,120,47.63,10,37.7,0,0,,0,0,0.0,3,33.3,Consumer,19298.69,42,0
100215,21,M,Medenine,Secondary,0.718,75.6,0.0,29,172.62,18,45.9,1,18,,0,0,0.0,26,33.3,Vehicle,49076.81,28,0
100216,36,F,Kef,University,0.666,82.0,0.0,11,200.0,11,31.8,1,19,,0,1,2000.0,17,66.7,Housing,215848.55,44,0
100217,21,F,Kasserine,Some University,0.554,28.3,0.2,111,38.6,19,46.0,1,49,,0,0,0.0,18,33.3,Consumer,16306.29,39,0
100218,30,M,Bizerte,University,0.7,65.5,0.2,82,28.95,18,55.5,1,29,3.35,158,0,0.0,2,66.7,Consumer,5502.59,17,0
100219,70,F,Jendouba,University,0.758,86.2,0.0,21,195.79,7,46.5,1,35,3.83,163,0,0.0,10,66.7,Housing,141236.55,37,0
100220,59,F,Bizerte,Primary,0.865,70.3,0.0,90,137.41,15,39.9,1,47,,0,1,2000.0,26,66.7,Vehicle,57509.68,34,0
100221,65,M,Jendouba,Secondary,0.937,63.1,0.0,45,200.0,18,30.9,0,0,,0,0,0.0,12,66.7,Housing,409172.44,49,0
100222,28,F,Sousse,Some University,1.0,85.5,0.2,70,113.27,11,53.2,0,0,,0,0,0.0,26,66.7,Corporate,86040.17,36,0
100223,65,M,Kasserine,University,0.676,86.1,0.2,102,95.6,9,40.4,1,35,,0,1,1594.69,26,33.3,Consumer,32187.83,35,0
100224,21,F,Bizerte,University,0.752,90.1,0.0,87,195.05,14,76.0,1,26,,0,0,0.0,10,66.7,Housing,162002.6,47,0
100225,36,F,Siliana,Secondary,0.592,61.9,0.2,13,33.45,14,43.6,0,0,,0,0,0.0,4,66.7,Consumer,16689.71,44,0
100226,57,F,Kef,Secondary,0.405,33.1,0.2,120,56.71,9,34.4,0,0,,0,0,0.0,11,66.7,Consumer,36196.71,60,1
100227,56,F,Jendouba,Secondary,0.466,42.9,0.0,120,200.0,13,39.9,1,14,,0,0,0.0,21,66.7,Housing,535374.56,29,0
100228,21,F,Kef,University,0.515,81.1,0.0,82,31.65,11,53.6,1,11,,0,0,0.0,16,66.7,Business,23063.07,45,0
100229,70,F,Bizerte,Secondary,0.745,18.9,0.0,36,43.57,15,41.0,1,21,,0,0,0.0,9,66.7,Consumer,8238.81,20,0
100230,21,F,Bizerte,University,0.694,75.1,0.0,120,44.17,8,41.8,1,26,,0,0,0.0,23,66.7,Consumer,23060.22,51,0
100231,70,F,Ariana,University,0.743,52.0,0.0,103,200.0,20,61.6,1,36,,0,0,0.0,25,100.0,Housing,320226.08,50,0
100232,58,M,Ben Arous,Some University,0.794,46.0,0.0,39,200.0,11,32.2,0,0,,0,1,2000.0,7,100.0,Housing,173422.92,47,0
100233,55,F,Kef,University,0.657,71.1,0.0,46,73.78,5,58.3,1,17,,0,0,0.0,20,66.7,Consumer,16235.31,18,0
100234,21,F,Sousse,Secondary,0.809,64.1,0.0,41,184.27,13,41.7,1,8,4.06,339,0,0.0,8,66.7,Housing,228854.2,59,0
100235,21,F,Jendouba,Some University,0.763,56.5,0.0,29,200.0,10,34.9,0,0,,0,0,0.0,2,66.7,Housing,346374.58,57,0
100236,70,M,Siliana,Secondary,0.769,90.0,0.0,24,152.16,19,44.6,1,5,4.04,97,0,0.0,6,66.7,Consumer,59409.51,30,0
100237,70,F,Kef,Primary,0.612,72.2,0.0,16,96.17,18,66.6,0,0,,0,0,0.0,13,66.7,Consumer,41220.89,40,0
100238,28,M,Sousse,Some University,0.616,91.1,0.0,69,143.49,15,37.3,1,34,,0,0,0.0,2,66.7,Housing,180916.65,55,0
100239,26,F,Kasserine,University,0.916,47.5,0.0,15,200.0,4,32.0,1,18,,0,0,0.0,22,33.3,Housing,231368.15,36,0
100240,27,M,Sousse,Secondary,0.53,39.1,0.2,120,160.96,8,59.3,1,33,,0,1,2000.0,5,66.7,Housing,171010.33,41,1
100241,69,F,Siliana,Secondary,0.401,59.2,0.0,73,77.83,16,80.5,1,33,,0,0,0.0,21,66.7,Consumer,25875.67,41,1
100242,65,M,Sidi Bouzid,Some University,0.706,31.3,0.2,22,113.12,17,59.3,1,19,,0,0,0.0,22,33.3,Consumer,39863.48,43,0
100243,43,M,Sousse,Secondary,0.705,52.8,0.0,114,200.0,18,50.5,1,30,,0,0,0.0,8,66.7,Housing,262110.53,40,0
100244,36,F,Sousse,Some University,0.637,44.0,0.2,65,70.25,18,30.4,1,17,,0,0,0.0,10,66.7,Consumer,27079.8,31,0
100245,28,F,Sousse,Secondary,0.39,36.8,0.0,114,116.0,14,84.2,0,0,,0,1,2000.0,4,66.7,Consumer,37673.44,38,1
100246,70,M,Siliana,Some University,0.773,45.4,0.0,93,40.2,20,63.0,1,8,,0,0,0.0,10,66.7,Business,28476.32,54,0
100247,21,M,Bizerte,University,0.438,72.9,0.0,102,35.01,14,44.9,1,22,2.3,383,0,0.0,18,66.7,Consumer,16644.34,53,1
100248,24,F,Sousse,University,0.147,32.3,0.2,91,57.11,4,61.7,1,14,,0,0,0.0,28,66.7,Business,35812.45,49,1
100249,40,F,Jendouba,University,0.535,75.1,0.0,37,192.84,14,61.2,1,8,2.81,416,0,0.0,15,66.7,Housing,157147.6,32,0
100250,21,M,Sfax,Some University,0.485,71.2,0.0,9,39.68,16,43.5,1,46,,0,0,0.0,24,100.0,Consumer,21575.3,50,0
100251,21,M,Kef,University,0.891,75.5,0.4,19,200.0,18,34.8,1,32,,0,0,0.0,26,66.7,Housing,138156.44,31,0
100252,70,M,Bizerte,Secondary,0.897,82.3,0.0,52,32.35,17,64.3,0,0,4.72,11,0,0.0,7,66.7,Consumer,15012.28,44,0
100253,62,F,Béja,Secondary,0.773,62.0,0.2,48,200.0,20,39.0,0,0,,0,0,0.0,19,66.7,Housing,209326.32,39,0
100254,21,F,Siliana,Some University,0.5,62.5,0.0,84,168.12,17,39.8,0,0,2.59,41,0,0.0,17,66.7,Corporate,74487.64,26,0
100255,21,F,Tozeur,University,0.767,74.8,0.2,42,200.0,7,54.4,1,11,,0,0,0.0,17,33.3,Housing,154369.58,34,0
100256,21,F,Tunis,Some University,0.175,11.4,0.4,5,38.73,11,33.1,1,44,,0,1,1179.64,12,100.0,Consumer,16704.94,52,1
100257,22,F,Siliana,Graduate,0.496,88.4,0.2,120,34.13,15,54.5,1,43,,0,0,0.0,9,66.7,Consumer,19359.83,56,0
100258,48,F,Kef,University,0.859,45.5,0.2,15,74.46,16,65.4,1,13,,0,0,0.0,20,66.7,Consumer,18374.41,22,0
100259,42,F,Sousse,Secondary,0.893,81.1,0.0,57,174.7,10,40.4,1,38,,0,0,0.0,3,66.7,Consumer,53964.94,34,0
100260,23,F,Monastir,Some University,0.799,87.9,0.0,27,121.44,12,69.3,1,20,,0,0,0.0,10,33.3,Business,53629.37,33,0
100261,21,M,Tunis,Secondary,0.645,32.0,0.2,120,65.75,12,33.8,1,9,,0,0,0.0,17,100.0,Vehicle,34631.2,35,1
100262,28,M,Sousse,Secondary,0.529,57.5,0.0,109,174.78,10,48.4,0,0,,0,0,0.0,9,66.7,Housing,187066.92,59,0
100263,27,M,Sousse,Secondary,0.722,44.7,0.0,72,96.73,13,50.5,0,0,,0,0,0.0,2,66.7,Consumer,37096.81,37,0
100264,56,F,Béja,Secondary,0.782,55.7,0.0,40,120.44,20,64.2,0,0,3.84,492,0,0.0,19,66.7,Housing,128170.67,52,0
100265,38,F,Béja,Some University,0.511,42.1,0.0,75,71.97,11,69.9,1,23,,0,0,0.0,16,66.7,Business,42181.12,44,0
100266,34,M,Bizerte,Secondary,0.911,88.8,0.2,71,105.57,5,60.4,1,30,,0,0,0.0,18,66.7,Business,31978.96,17,0
100267,70,M,Kebili,Secondary,0.633,83.9,0.0,67,71.67,19,40.6,0,0,3.19,352,0,0.0,11,33.3,Consumer,32223.87,45,0
100268,70,F,Kef,Secondary,0.725,33.6,0.0,19,188.38,12,36.3,0,0,,0,0,0.0,16,66.7,Housing,174186.02,43,0
100269,42,F,Siliana,University,0.613,57.8,0.2,76,45.8,20,44.0,1,15,3.04,372,0,0.0,4,66.7,Consumer,17929.3,48,0
100270,43,F,Kef,Secondary,0.9,75.3,0.4,92,166.61,10,53.9,1,19,,0,0,0.0,11,66.7,Consumer,25147.12,16,0
100271,29,F,Béja,Secondary,0.944,79.8,0.0,120,200.0,9,59.5,1,41,,0,0,0.0,16,66.7,Housing,133418.48,24,0
100272,21,F,Bizerte,Secondary,0.544,69.7,0.0,76,76.21,16,84.3,0,0,2.65,492,0,0.0,13,66.7,Consumer,36637.83,49,0
100273,60,F,Siliana,Secondary,0.574,51.4,0.0,80,132.65,20,76.1,1,19,,0,0,0.0,27,66.7,Consumer,35009.98,30,0
100274,52,F,Bizerte,Secondary,0.634,46.4,0.0,40,10.34,8,63.3,0,0,,0,1,2000.0,29,66.7,Consumer,7260.16,56,0
100275,31,F,Kebili,Graduate,0.532,68.4,0.2,116,21.72,8,64.8,1,41,,0,0,0.0,30,33.3,Consumer,7633.83,37,0
100276,38,M,Siliana,Some University,0.551,43.5,0.2,115,166.72,4,30.6,1,26,2.7,151,0,0.0,2,66.7,Consumer,15923.56,12,0
100277,70,F,Ben Arous,Secondary,0.826,37.4,0.0,14,82.79,14,49.6,0,0,,0,0,0.0,26,100.0,Business,58274.37,46,0
100278,70,M,Gabès,University,0.785,75.4,0.0,13,60.22,10,72.3,0,0,,0,0,0.0,16,33.3,Business,38909.01,37,0
100279,21,F,Ben Arous,Secondary,0.83,60.8,0.0,119,200.0,17,56.5,0,0,,0,0,0.0,5,100.0,Housing,134968.91,27,0
100280,21,F,Sousse,Some University,0.855,40.3,0.0,26,200.0,19,57.8,1,31,,0,0,0.0,6,66.7,Business,42271.18,13,0
100281,31,F,Siliana,Secondary,0.915,56.0,0.0,68,200.0,4,43.7,1,20,,0,1,2000.0,29,66.7,Housing,240469.1,22,0
100282,21,M,Sfax,Secondary,0.734,78.4,0.2,35,200.0,13,47.2,0,0,,0,0,0.0,11,33.3,Housing,231266.23,20,0
100283,39,M,Monastir,Some University,0.542,75.7,0.2,86,200.0,19,79.1,0,0,,0,0,0.0,15,33.3,Housing,235515.05,40,0
100284,21,F,Sfax,Some University,0.774,63.5,0.0,70,24.23,11,51.7,1,40,3.92,494,0,0.0,5,100.0,Consumer,11590.59,49,0
100285,40,M,Sousse,University,0.824,71.1,0.0,45,200.0,13,35.0,1,32,,0,1,2000.0,7,66.7,Housing,184057.0,23,0
100286,21,F,Medenine,Secondary,0.546,86.5,0.2,61,47.3,9,78.9,0,0,,0,1,1362.21,6,33.3,Business,27635.45,45,0
100287,21,M,Sousse,Some University,0.811,94.3,0.0,13,42.77,12,63.5,1,49,4.25,313,1,2000.0,24,66.7,Consumer,25186.54,55,0
100288,40,F,Medenine,Secondary,0.282,94.3,0.0,26,200.0,13,73.5,1,15,,0,1,2000.0,6,33.3,Housing,363482.5,42,0
100289,61,F,Bizerte,Secondary,0.841,68.3,0.2,117,15.37,19,45.9,1,14,4.37,216,0,0.0,12,66.7,Consumer,8395.51,49,0
100290,50,M,Sousse,Some University,0.44,75.5,0.0,3,45.03,18,68.8,1,29,,0,0,0.0,21,66.7,Business,12777.1,22,0
100291,31,F,Ariana,Secondary,0.643,44.5,0.0,113,200.0,8,44.3,1,16,,0,0,0.0,6,100.0,Consumer,33322.24,16,0
100292,21,F,Kef,Secondary,0.666,74.9,0.0,39,151.65,20,63.6,1,12,,0,0,0.0,9,66.7,Business,64487.3,30,0
100293,21,M,Tunis,Some University,0.722,41.9,0.2,10,79.12,15,37.1,1,30,,0,0,0.0,19,100.0,Consumer,39377.11,46,0
100294,21,F,Jendouba,Secondary,0.534,58.6,0.0,57,132.63,10,41.7,1,29,2.78,155,0,0.0,23,66.7,Consumer,56852.45,45,0
100295,54,F,Sfax,University,0.615,70.3,0.0,54,111.66,11,37.4,1,23,,0,1,2000.0,6,33.3,Housing,160381.25,58,0
100296,36,M,Kef,Some University,0.828,84.0,0.0,5,126.46,17,40.0,1,38,,0,0,0.0,28,66.7,Consumer,57761.55,42,0
100297,37,F,Ariana,University,0.489,70.2,0.0,120,51.28,16,32.8,1,45,,0,1,2000.0,12,100.0,Consumer,19284.55,32,0
100298,21,M,Siliana,Secondary,0.706,61.4,0.0,90,90.69,4,41.8,1,11,,0,0,0.0,10,66.7,Consumer,52682.65,50,0
100299,70,F,Tataouine,Primary,0.797,40.7,0.0,74,200.0,16,59.3,1,22,,0,0,0.0,11,33.3,Housing,143606.17,19,0
100300,37,F,Tozeur,Secondary,0.728,79.1,0.0,55,152.27,7,66.5,1,36,3.79,71,0,0.0,10,33.3,Housing,153160.37,51,0
100301,21,F,Ben Arous,Graduate,0.626,91.9,0.2,66,157.76,4,59.3,1,24,,0,0,0.0,26,100.0,Consumer,43918.71,30,0
100302,21,F,Sidi Bouzid,Secondary,0.52,22.6,0.0,90,200.0,7,47.3,1,40,,0,0,0.0,2,33.3,Consumer,47554.17,19,0
100303,41,M,Sousse,Secondary,0.679,75.8,0.0,96,200.0,16,46.4,1,34,,0,0,0.0,27,66.7,Housing,197298.72,20,0
100304,21,F,Ariana,University,0.84,73.4,0.4,54,102.55,7,43.0,1,49,,0,0,0.0,11,100.0,Housing,133749.35,59,0
100305,21,M,Tunis,Primary,0.432,78.9,0.2,32,161.6,5,30.9,1,18,,0,0,0.0,4,100.0,Housing,123863.28,42,1
100306,21,F,Sfax,Some University,0.825,42.5,0.0,18,200.0,15,73.1,1,19,,0,0,0.0,27,33.3,Housing,209948.68,20,0
100307,54,M,Siliana,Secondary,0.934,70.4,0.2,39,200.0,9,53.8,1,13,,0,0,0.0,7,66.7,Housing,119060.14,25,0
100308,21,M,Sousse,Secondary,0.634,85.7,0.0,84,200.0,4,52.6,1,49,,0,0,0.0,7,66.7,Housing,160462.85,30,0
100309,70,F,Kebili,Secondary,0.482,94.4,0.0,106,200.0,13,42.5,0,0,,0,0,0.0,19,33.3,Consumer,35345.76,15,0
100310,45,F,Sousse,Secondary,0.625,67.6,0.0,120,183.99,18,48.1,1,28,,0,0,0.0,22,66.7,Business,48678.87,17,0
100311,21,F,Kef,University,0.371,59.4,0.0,120,40.43,10,64.4,1,16,,0,0,0.0,21,66.7,Consumer,23928.12,49,0
100312,49,M,Ben Arous,Primary,0.53,43.6,0.0,13,56.2,6,35.7,0,0,,0,0,0.0,17,100.0,Vehicle,45310.71,50,0
100313,70,F,Tunis,University,0.551,32.4,0.0,74,37.16,18,45.0,1,49,2.76,345,0,0.0,29,100.0,Consumer,21220.75,59,1
100314,30,F,Béja,University,0.835,51.7,0.0,50,35.69,16,30.1,1,36,,0,1,1856.71,17,66.7,Consumer,5267.33,15,0
100315,70,F,Siliana,University,0.55,86.9,0.2,22,94.74,6,41.6,1,17,,0,0,0.0,18,66.7,Consumer,56771.33,55,0
100316,45,F,Sousse,University,0.887,75.2,0.0,38,55.37,12,35.3,1,16,,0,1,2000.0,21,66.7,Consumer,17160.83,27,0
100317,21,F,Tataouine,University,0.781,68.1,0.0,30,170.82,4,54.0,1,40,,0,0,0.0,6,33.3,Consumer,50051.29,28,0
100318,70,F,Ben Arous,Some University,0.678,88.6,0.2,120,110.34,16,38.0,0,0,,0,0,0.0,19,100.0,Consumer,19370.27,18,0
100319,21,M,Medenine,University,0.838,84.0,0.4,40,185.39,20,50.2,1,14,4.1,42,0,0.0,9,33.3,Housing,234285.62,59,0
100320,25,F,Jendouba,University,0.661,81.5,0.0,43,56.58,19,72.1,1,9,,0,0,0.0,19,66.7,Consumer,30490.29,59,0
100321,31,F,Sousse,Primary,0.844,55.7,0.0,32,48.52,17,51.6,1,38,,0,1,1832.12,18,66.7,Consumer,27923.73,54,0
100322,70,F,Kef,Some University,0.688,61.6,0.0,76,200.0,12,54.1,0,0,,0,1,2000.0,25,66.7,Housing,178426.89,16,0
100323,55,M,Kef,Some University,0.829,49.3,0.0,24,81.05,18,65.3,0,0,,0,0,0.0,26,66.7,Business,63132.63,52,0
100324,48,F,Ben Arous,Secondary,0.039,40.1,0.0,60,56.64,6,54.5,1,12,,0,0,0.0,14,100.0,Consumer,30050.96,42,1
100325,21,M,Bizerte,University,0.748,93.9,0.0,114,200.0,9,45.3,1,41,,0,0,0.0,30,66.7,Housing,226824.24,18,0
100326,29,F,Sousse,Secondary,0.977,72.3,0.0,21,24.89,16,41.9,0,0,,0,0,0.0,25,66.7,Consumer,7702.37,25,0
100327,21,M,Sfax,University,0.988,79.3,0.0,120,200.0,6,48.0,1,23,,0,0,0.0,30,100.0,Housing,180419.84,45,0
100328,47,M,Ariana,University,0.929,66.7,0.0,120,51.74,17,81.6,1,12,,0,0,0.0,13,100.0,Business,39127.07,51,0
100329,70,F,Jendouba,University,0.605,93.5,0.2,38,107.5,17,38.1,1,38,3.11,382,1,2000.0,15,66.7,Consumer,54784.67,53,0
100330,70,M,Sousse,Some University,0.709,53.7,0.2,9,29.94,16,37.2,0,0,,0,1,1910.42,26,66.7,Consumer,9821.45,38,0
100331,22,F,Sousse,Primary,0.637,73.1,0.0,54,69.91,9,32.1,1,18,,0,0,0.0,10,66.7,Consumer,31868.78,38,0
100332,21,M,Siliana,University,0.801,56.2,0.4,55,67.48,8,32.4,1,48,,0,0,0.0,28,66.7,Consumer,36169.07,45,0
100333,25,F,Sfax,Some University,0.765,63.4,0.0,63,187.44,13,51.7,0,0,3.9,340,0,0.0,9,33.3,Housing,178710.02,49,0
100334,66,M,Béja,Some University,0.524,85.5,0.0,94,200.0,17,79.5,0,0,,0,1,2000.0,5,66.7,Housing,136466.07,20,0
100335,21,F,Sfax,Secondary,0.9,37.3,0.0,87,94.5,18,52.7,0,0,,0,0,0.0,16,100.0,Vehicle,46029.21,48,0
100336,32,M,Béja,Secondary,0.781,78.5,0.0,38,200.0,10,36.5,0,0,4.11,207,0,0.0,29,66.7,Housing,354046.22,28,0
100337,49,F,Béja,Secondary,0.441,77.6,0.0,120,200.0,6,37.2,0,0,2.2,422,0,0.0,27,66.7,Housing,413664.58,30,0
100338,22,F,Tunis,University,0.806,84.2,0.0,120,200.0,4,33.6,1,30,,0,0,0.0,18,100.0,Housing,136493.91,16,0
100339,38,M,Sousse,University,0.784,55.8,0.0,66,74.25,13,82.5,1,18,,0,1,2000.0,18,66.7,Consumer,35450.45,40,0
100340,21,F,Béja,University,0.864,58.7,0.0,84,200.0,7,49.4,1,22,,0,0,0.0,14,66.7,Corporate,96872.64,16,0
100341,70,F,Kairouan,Some University,0.385,91.6,0.0,6,46.52,16,69.1,1,44,,0,0,0.0,15,33.3,Consumer,23781.0,56,0
100342,27,F,Tozeur,Secondary,0.756,22.4,0.4,68,139.59,20,55.9,1,38,3.69,50,0,0.0,20,33.3,Consumer,56276.67,42,0
100343,37,F,Ben Arous,Some University,0.578,52.6,0.0,58,199.22,18,40.9,1,22,,0,1,2000.0,30,100.0,Housing,208997.98,60,0
100344,21,F,Siliana,Secondary,0.706,74.7,0.0,78,178.34,20,42.5,1,46,,0,0,0.0,11,66.7,Consumer,46785.13,24,0
100345,21,F,Jendouba,Some University,0.874,56.7,0.2,120,21.07,11,66.4,0,0,,0,0,0.0,5,66.7,Business,15487.21,45,0
100346,64,F,Ariana,Some University,0.673,56.4,0.0,89,56.6,15,35.1,0,0,,0,0,0.0,26,100.0,Consumer,26389.14,58,0
100347,22,F,Béja,University,0.82,61.7,0.0,120,83.95,11,68.3,1,8,,0,1,2000.0,11,66.7,Business,33395.58,26,0
100348,21,F,Kebili,Secondary,0.681,81.7,0.0,17,200.0,17,56.7,1,5,,0,0,0.0,4,33.3,Housing,181519.09,17,0
100349,21,F,Mahdia,Secondary,0.921,69.6,0.0,114,186.77,18,57.7,1,35,,0,0,0.0,25,33.3,Housing,153800.2,42,0
100350,70,F,Bizerte,Some University,0.439,97.9,0.0,120,200.0,16,35.3,0,0,,0,1,2000.0,18,66.7,Consumer,62090.2,30,0
100351,53,F,Gabès,Secondary,0.819,80.3,0.0,53,200.0,20,55.0,1,12,,0,0,0.0,16,33.3,Housing,126553.76,25,0
100352,50,F,Sousse,Secondary,0.578,85.2,0.0,94,61.43,6,31.8,1,49,,0,0,0.0,12,66.7,Consumer,43889.61,60,0
100353,70,M,Béja,University,0.574,79.9,0.0,64,60.71,4,59.4,1,17,,0,0,0.0,11,66.7,Consumer,25974.65,48,0
100354,25,M,Monastir,University,0.565,63.4,0.4,77,86.9,9,46.8,1,14,,0,0,0.0,16,33.3,Vehicle,41213.72,35,0
100355,21,M,Siliana,Secondary,0.882,70.0,0.0,38,200.0,19,55.4,1,8,,0,0,0.0,13,66.7,Business,89251.17,14,0
100356,33,F,Bizerte,University,0.711,57.0,0.0,120,200.0,17,81.0,1,26,,0,0,0.0,7,66.7,Housing,229751.09,21,0
100357,70,F,Jendouba,Some University,0.876,65.8,0.0,58,90.14,12,82.3,0,0,,0,0,0.0,13,66.7,Consumer,19571.83,26,0
100358,34,F,Bizerte,University,0.241,14.9,0.0,11,194.31,7,52.2,1,19,1.18,185,1,2000.0,19,66.7,Housing,119484.92,35,1
100359,70,M,Jendouba,Secondary,0.566,51.2,0.0,36,200.0,20,42.7,1,26,,0,0,0.0,11,66.7,Housing,590737.02,36,0
100360,21,M,Bizerte,Some University,0.856,69.0,0.4,33,200.0,6,43.0,1,28,,0,0,0.0,29,66.7,Consumer,40145.26,13,0
100361,21,F,Bizerte,University,0.247,94.5,0.0,59,92.69,9,46.0,1,41,,0,0,0.0,2,66.7,Corporate,104663.74,57,0
100362,61,M,Jendouba,Secondary,0.903,85.0,0.2,69,106.94,7,81.8,0,0,,0,0,0.0,24,66.7,Consumer,38119.85,38,0
100363,37,F,Jendouba,University,0.913,89.3,0.0,60,184.17,18,60.4,1,44,,0,1,2000.0,25,66.7,Consumer,26438.17,13,0
100364,30,F,Sidi Bouzid,Secondary,0.637,7.4,0.0,51,131.33,10,51.7,1,28,3.14,63,0,0.0,22,33.3,Housing,140833.28,46,1
100365,70,M,Kairouan,Some University,0.82,83.8,0.0,47,154.01,7,57.9,1,13,,0,0,0.0,8,33.3,Consumer,29558.69,15,0
100366,61,F,Siliana,Secondary,0.513,46.7,0.2,18,47.02,5,34.3,0,0,,0,0,0.0,26,66.7,Consumer,23268.47,47,1
100367,37,M,Bizerte,Some University,0.649,43.5,0.0,34,200.0,14,48.8,0,0,3.24,378,1,2000.0,24,66.7,Housing,195749.57,46,0
100368,21,F,Kef,Some University,0.731,65.0,0.0,118,31.29,16,70.2,0,0,,0,0,0.0,20,66.7,Consumer,20513.07,59,0
100369,32,F,Kasserine,Secondary,0.56,34.1,0.0,86,155.2,16,55.5,1,11,,0,0,0.0,11,33.3,Business,71641.1,28,0
100370,44,M,Sousse,Secondary,0.404,64.2,0.0,71,200.0,10,71.9,1,48,1.95,100,1,2000.0,30,66.7,Housing,134531.54,19,0
100371,21,F,Sousse,Some University,0.634,84.6,0.0,43,200.0,7,38.0,1,45,,0,0,0.0,27,66.7,Housing,202383.11,16,0
100372,43,F,Siliana,Secondary,0.753,96.1,0.0,113,200.0,9,30.6,0,0,,0,0,0.0,23,66.7,Housing,132619.7,15,0
